"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"WP2112","IL17 signaling pathway",27,-0.473056074409006,-1.1234226543437,0.293674698795181,0.503702114961393,0.382825092123423,3262,"tags=48%, list=27%, signal=35%","6774/7189/1051/5595/53342/54756/5970/3716/4790/84818/3717/1052/9020"
"WP1425","Bone Morphogenic Protein (BMP) Signalling and Regulation",10,-0.599135808621072,-1.16516008221941,0.2996632996633,0.512387246955148,0.389425990465627,3114,"tags=80%, list=25%, signal=60%","4086/10140/659/4091/4089/650/657/10766"
"WP2359","Parkin-Ubiquitin Proteasomal System pathway",59,0.345330038640725,1.08930235774972,0.302083333333333,0.513853302844128,0.390540226368329,2038,"tags=27%, list=17%, signal=23%","898/5709/10381/5717/10213/8573/5708/3309/203068/5714/51182/5718/5706/5704/118424/5710"
"WP1559","TFs Regulate miRNAs related to cardiac hypertrophy",7,-0.65748108846836,-1.17068984354773,0.303135888501742,0.513853302844128,0.390540226368329,3262,"tags=71%, list=27%, signal=52%","208/6774/7040/50804/4790"
"WP4561","Cell migration and invasion through p75NTR",28,-0.469638460619927,-1.12603699262368,0.303303303303303,0.513853302844128,0.390540226368329,1374,"tags=18%, list=11%, signal=16%","3725/10000/4915/627/4804"
"WP384","Apoptosis Modulation by HSP70",18,0.450898582228663,1.09671910451986,0.30952380952381,0.521256294725682,0.396166668991588,1263,"tags=22%, list=10%, signal=20%","835/637/317/839"
"WP3596","miR-517 relationship with ARCN1 and USP1",5,-0.701676650941553,-1.17985599215454,0.309608540925267,0.521256294725682,0.396166668991588,1465,"tags=60%, list=12%, signal=53%","3397/1026/3398"
"WP3942","PPAR signaling pathway",45,-0.429432073950281,-1.11479751804575,0.310495626822157,0.521256294725682,0.396166668991588,2302,"tags=33%, list=19%, signal=27%","6257/376497/5170/51129/23205/5360/948/2182/5465/34/3611/1593/2167/10580/8309"
"WP4146","Macrophage markers",9,-0.604332282740576,-1.1419974152114,0.311447811447811,0.521275188948905,0.396181029032039,4008,"tags=78%, list=33%, signal=52%","9308/968/9332/5880/929/972/2152"
"WP4186","Somatroph axis (GH) and its relationship to dietary restriction and aging",6,-0.671287283821893,-1.16654513097151,0.315881326352531,0.527103177106331,0.400610432913799,2187,"tags=50%, list=18%, signal=41%","5728/2308/23411"
"WP3613","Photodynamic therapy-induced unfolded protein response",24,0.420857258987172,1.10354108590663,0.319648093841642,0.531786918883693,0.404170183457111,1927,"tags=33%, list=16%, signal=28%","10130/7184/811/51726/57761/3309/27113/10018"
"WP4300","Extracellular vesicles in the crosstalk of cardiac cells",17,-0.522347184555542,-1.14196636060743,0.32516339869281,0.539342882861728,0.409912888361564,1486,"tags=53%, list=12%, signal=47%","5728/3791/2114/7099/3479/10611/975/8470/3569"
"WP3941","Oxidative Damage",37,-0.43402300547821,-1.09494169114228,0.326500732064422,0.539944494219969,0.410370126710978,2532,"tags=38%, list=21%, signal=30%","712/728/842/727/1647/4790/1026/5602/7185/7133/716/1028/715/596"
"WP4288","MTHFR deficiency",19,0.441564506115428,1.08448607951382,0.328840970350404,0.542196123732512,0.412081416479203,841,"tags=21%, list=7%, signal=20%","2906/1786/1789/1788"
"WP2857","Mesodermal Commitment Pathway",116,-0.366763454577847,-1.07802546973431,0.331242158092848,0.543405795945709,0.413000794942587,2852,"tags=34%, list=23%, signal=27%","23499/4091/203228/4089/655/6001/58499/1488/6615/79776/8313/55809/23576/5573/1466/28514/652/5087/8646/83439/23373/657/4780/5090/5308/3717/57198/22943/84159/7003/4211/9760/6925/8322/10413/2260/2627/6722/9314/64321"
"WP4224","Purine metabolism and related disorders",19,0.440061045999739,1.0807935690335,0.331536388140162,0.543405795945709,0.413000794942587,743,"tags=32%, list=6%, signal=30%","10606/3704/1716/3251/5471/2618"
"WP1584","Type II diabetes mellitus",14,-0.529166050854214,-1.10873668686772,0.337209302325581,0.551073609110242,0.418828507779017,115,"tags=50%, list=1%, signal=50%","3667/5594/6834/3551/3643/23533/6517"
"WP4524","The alternative pathway of fetal androgen synthesis",4,-0.712111533454146,-1.1374237709494,0.340699815837937,0.553852306051719,0.420940380810731,433,"tags=50%, list=4%, signal=48%","1528/8630"
"WP4518","Gamma-Glutamyl Cycle for the biosynthesis and degradation of glutathione, including diseases",5,0.639653233439367,1.14030082443751,0.340909090909091,0.553852306051719,0.420940380810731,2267,"tags=60%, list=18%, signal=49%","79017/26873/2937"
"WP453","Inflammatory Response Pathway",22,-0.482494814890021,-1.10461180796615,0.342064714946071,0.554104830643635,0.421132305258321,3595,"tags=55%, list=29%, signal=39%","3932/7132/3561/958/7535/7059/3915/3566/940/7057/7133/3913"
"WP4197","The human immune response to tuberculosis",23,0.417643777463188,1.08270882228455,0.34393063583815,0.555503126105934,0.42219504169176,3876,"tags=57%, list=32%, signal=39%","7297/6773/10379/3437/6772/4938/6890/4599/5771/3460/9282/5696/3455"
"WP1589","Folate-Alcohol and Cancer Pathway Hypotheses",8,-0.608349536372598,-1.11739280779061,0.345890410958904,0.557044440904747,0.42336647608189,3938,"tags=88%, list=32%, signal=59%","1385/4548/1051/128/10840/216/4524"
"WP4495","IL-10 Anti-inflammatory Signaling Pathway ",11,-0.557059455234525,-1.09682307409016,0.353951890034364,0.567027693650008,0.43095397579328,48,"tags=27%, list=0%, signal=27%","3716/3587/3569"
"WP363","Wnt Signaling Pathway (Netpath)",48,-0.410718904977567,-1.07552525121116,0.354136429608128,0.567027693650008,0.43095397579328,1064,"tags=27%, list=9%, signal=25%","1452/387/7249/8313/5578/4773/7010/4609/4920/6925/4919/8395/5579"
"WP3302","eIF5A regulation in response to inhibition of the nuclear export system",3,0.72428600979135,1.13249702787995,0.356371490280778,0.568555008210181,0.432114769682828,2742,"tags=67%, list=22%, signal=52%","7514/1984"
"WP4722","Glycerolipids and Glycerophospholipids",18,0.443478108165871,1.0786703104229,0.357142857142857,0.568555008210181,0.432114769682828,3552,"tags=50%, list=29%, signal=36%","9791/5833/10400/54675/55500/1040/84649/8694/57678"
"WP1449","Regulation of toll-like receptor signaling pathway",111,-0.365542960124691,-1.07133728850405,0.358395989974937,0.568915124487436,0.43238846626444,3277,"tags=36%, list=27%, signal=27%","929/7189/5293/5601/5606/5595/8503/54461/148022/23533/7096/23118/4091/79004/4791/23098/6351/5970/54472/23643/4792/7100/1540/8737/7128/4790/1432/7098/7099/3725/5602/10771/695/8727/10000/57161/11213/1326/2353/3569"
"WP2876","Pregnane X Receptor pathway",18,-0.504420778584322,-1.10880960154905,0.360576923076923,0.570741758241758,0.433776749566223,2634,"tags=33%, list=21%, signal=26%","8648/1577/10257/2308/5243/10891"
"WP3971","Role of Osx and miRNAs in tooth development",10,-0.564283191145476,-1.09738099430796,0.363636363636364,0.57333485945384,0.435747565611887,3191,"tags=50%, list=26%, signal=37%","4853/655/4855/22943/9314"
"WP4292","Methionine metabolism leading to Sulphur Amino Acids and related disorders",9,-0.578300887098258,-1.09280628743802,0.365319865319865,0.57333485945384,0.435747565611887,248,"tags=44%, list=2%, signal=44%","27430/635/4548/1036"
"WP4479","Supression of HMGB1 mediated inflammation by THBD",9,-0.578147662384566,-1.09251674105438,0.365319865319865,0.57333485945384,0.435747565611887,2399,"tags=67%, list=20%, signal=54%","7056/8517/3551/5970/4792/4790"
"WP698","Glucuronidation",9,-0.577466156342071,-1.09122890957291,0.367003367003367,0.574349902033518,0.436519021116107,71,"tags=44%, list=1%, signal=44%","3098/5236/7360/5239"
"WP3859","TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition",17,-0.50186640453637,-1.09719085015686,0.370915032679739,0.577089705790332,0.438601334440686,4229,"tags=59%, list=34%, signal=39%","5594/3397/4087/3371/5595/7040/4089/6615/1004/7431"
"WP727","Monoamine Transport",17,-0.501799752624678,-1.09704513435083,0.370915032679739,0.577089705790332,0.438601334440686,1949,"tags=53%, list=16%, signal=45%","273/183/1432/60482/10497/114907/3690/5516/7041"
"WP615","Senescence and Autophagy in Cancer",93,-0.370743755112995,-1.05753636281163,0.371879106438896,0.577089705790332,0.438601334440686,1745,"tags=17%, list=14%, signal=15%","7057/1432/3490/9547/1026/3725/84557/3488/3570/81631/3479/596/23710/3572/2934/3569"
"WP3529","Zinc homeostasis",24,0.402638749574989,1.05576984463422,0.375366568914956,0.580874522846049,0.441477881699448,1824,"tags=38%, list=15%, signal=32%","55630/55676/201266/7922/29985/148867/27173/57181/55334"
"WP4758","Nephrotic syndrome",33,-0.43316234442618,-1.07285826052799,0.377811094452774,0.583028819851912,0.44311519654335,911,"tags=15%, list=7%, signal=14%","4000/3913/83478/1286/11346"
"WP2038","Regulation of Microtubule Cytoskeleton",42,0.348257037634053,1.02594158409116,0.381987577639752,0.586671293443339,0.445883559523723,700,"tags=17%, list=6%, signal=16%","11004/983/9212/3984/3925/2048/2932"
"WP690","Polyol Pathway",3,0.714075842567785,1.11653236215601,0.382289416846652,0.586671293443339,0.445883559523723,2353,"tags=67%, list=19%, signal=54%","231/6652"
"WP2289","Drug Induction of Bile Acid Pathway",4,-0.694765368114686,-1.10971752008134,0.384898710865562,0.588254512782815,0.447086842320209,2260,"tags=50%, list=18%, signal=41%","10257/5243"
"WP3657","Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex",19,0.424824309717974,1.0433720186916,0.38544474393531,0.588254512782815,0.447086842320209,841,"tags=21%, list=7%, signal=20%","1786/1789/6597/1788"
"WP2875","Constitutive Androstane Receptor Pathway",17,-0.489757470924579,-1.07071804575329,0.392156862745098,0.594978273750741,0.452197053962182,1104,"tags=29%, list=9%, signal=27%","8648/1577/2308/5243/10891"
"WP3925","Amino Acid metabolism",66,-0.383941301514217,-1.05012843527954,0.393006993006993,0.594978273750741,0.452197053962182,2417,"tags=26%, list=20%, signal=21%","384/2746/128/445/1743/8802/4967/50/216/151742/4942/34/501/4953/126/8639/5166"
"WP143","Fatty Acid Beta Oxidation",27,-0.447716674075732,-1.06324615958576,0.393072289156627,0.594978273750741,0.452197053962182,3411,"tags=48%, list=28%, signal=35%","3032/1632/57104/788/4023/1374/3033/3991/3030/1384/2182/34/38"
"WP4483","Relationship between inflammation, COX-2 and EGFR",22,-0.464475347238321,-1.06335848020579,0.397534668721109,0.599356012263639,0.455524235047417,1407,"tags=36%, list=11%, signal=32%","5293/5595/51365/5743/5734/10000/2099/5733"
"WP561","Heme Biosynthesis",8,0.536905292600347,1.0733106623971,0.399521531100478,0.599356012263639,0.455524235047417,923,"tags=25%, list=8%, signal=23%","3145/1371"
"WP2035","Follicle Stimulating Hormone (FSH) signaling pathway",22,-0.463523354991416,-1.06117901247978,0.400616332819723,0.599356012263639,0.455524235047417,3131,"tags=41%, list=26%, signal=31%","5595/6194/7249/5578/1432/6446/374/2308/627"
"WP528","Acetylcholine Synthesis",4,0.658824636227273,1.10147380224727,0.400871459694989,0.599356012263639,0.455524235047417,4091,"tags=50%, list=33%, signal=33%","10400/5130"
"WP3680","Association Between Physico-Chemical Features and Toxicity Associated Pathways",55,-0.389979357081053,-1.04996955172963,0.40225035161744,0.599356012263639,0.455524235047417,1825,"tags=16%, list=15%, signal=14%","6776/8536/1026/3725/4609/8322/58/8324/4638"
"WP4216","Chromosomal and microsatellite instability in colorectal cancer ",71,-0.372089318190405,-1.0356950684222,0.402455661664393,0.599356012263639,0.455524235047417,2761,"tags=32%, list=23%, signal=25%","4089/1452/387/7042/8313/5900/842/1647/51426/83439/10912/1026/5743/3725/5602/7043/4609/10000/9423/4616/596/2353/7048"
"WP3664","Regulation of Wnt/B-catenin Signaling by Small Molecule Compounds",16,-0.496436941953631,-1.06991313464081,0.404878048780488,0.601347021513111,0.457037447473388,3103,"tags=44%, list=25%, signal=33%","8325/324/1452/27122/4035/6925/8324"
"WP3965","Lipid Metabolism Pathway",26,0.382971929168465,1.0215578056836,0.408955223880597,0.605778593662702,0.460405543349955,485,"tags=12%, list=4%, signal=11%","47/2194/29923"
"WP3630","NAD metabolism, sirtuins and aging",10,-0.542314954224904,-1.0546586058807,0.412457912457912,0.607973307480697,0.462073575892606,1683,"tags=60%, list=14%, signal=52%","10135/2309/23410/4790/2308/23411"
"WP368","Mitochondrial LC-Fatty Acid Beta-Oxidation",16,-0.491140684329963,-1.0584987230265,0.413008130081301,0.607973307480697,0.462073575892606,3285,"tags=44%, list=27%, signal=32%","1632/788/1374/3033/3030/2182/34"
"WP688","Catalytic cycle of mammalian Flavin-containing MonoOxygenases (FMOs)",3,-0.712133862471584,-1.07411167503632,0.413729128014842,0.607973307480697,0.462073575892606,3267,"tags=100%, list=27%, signal=73%","2329/2327"
"WP3580","Methionine De Novo and Salvage Pathway",19,-0.478745096628679,-1.06194365394854,0.41838351822504,0.613186426181672,0.46603566496802,1610,"tags=26%, list=13%, signal=23%","22921/4144/4953/4482/253827"
"WP3934","Leptin and adiponectin",8,-0.573487917528864,-1.05336033988376,0.419520547945205,0.613230563487187,0.466069210326572,601,"tags=38%, list=5%, signal=36%","5564/1374/3953"
"WP3601","Composition of Lipid Particles",4,-0.670261620451634,-1.07057878441993,0.423572744014733,0.614916081733903,0.467350242625045,2933,"tags=75%, list=24%, signal=57%","3931/4023/3949"
"WP4562","Canonical NF-KB pathway",8,-0.568421982425598,-1.04405542698307,0.424657534246575,0.614916081733903,0.467350242625045,2399,"tags=50%, list=20%, signal=40%","3551/5970/4792/4790"
"WP3874","Canonical and Non-Canonical TGF-B signaling",17,-0.476239325149383,-1.04116439218819,0.42483660130719,0.614916081733903,0.467350242625045,3811,"tags=59%, list=31%, signal=41%","4087/4016/84171/5601/659/7040/4089/1432/657/7048"
"WP4767","FGFR3 signalling in chondrocyte proliferation and terminal differentiation",24,-0.443481904805737,-1.03318633565386,0.425113464447806,0.614916081733903,0.467350242625045,2689,"tags=33%, list=22%, signal=26%","650/6615/652/1432/1026/4882/7067/5745"
"WP4504","Cysteine and methionine catabolism",13,-0.500665450554921,-1.03413469418304,0.430717863105175,0.621400250417362,0.472278358667955,248,"tags=23%, list=2%, signal=23%","4548/6821/1036"
"WP75","Toll-like Receptor Signaling Pathway",78,-0.362702475922421,-1.02062319038965,0.434547908232119,0.625297509508036,0.47524036443704,3277,"tags=36%, list=27%, signal=26%","929/7189/5293/5601/5606/5595/8503/148022/23533/7096/23118/6351/5970/54472/23643/4792/7100/8737/4790/1432/7098/7099/3725/5602/10000/1326/2353/3569"
"WP3958","GPR40 Pathway",13,-0.499302365322767,-1.03131921384954,0.435726210350584,0.625368706047212,0.475294475430144,1720,"tags=46%, list=14%, signal=40%","23236/113026/2767/5336/5310/5334"
"WP4189","Mevalonate arm of cholesterol biosynthesis pathway with inhibitors",2,0.739928233567118,1.07581337449236,0.438559322033898,0.627808435159637,0.47714872518308,3191,"tags=100%, list=26%, signal=74%","4597/3156"
"WP4147","PTF1A related regulatory pathway",5,-0.629330677952683,-1.05820760949191,0.446619217081851,0.637698572843673,0.484665455324852,1496,"tags=60%, list=12%, signal=53%","4851/3516/8850"
"WP4673","Genes involved in male infertility",85,-0.355778128499587,-1.0161523498231,0.448548812664908,0.638807306468789,0.485508118159824,1950,"tags=26%, list=16%, signal=22%","367/8476/472/6648/7057/9194/4780/355/6948/4846/340719/7320/8787/2099/143689/3983/4524/5243/596/2775/1191/6649"
"WP1982","Sterol Regulatory Element-Binding Proteins (SREBP) signalling",64,0.309984767107206,0.990450483168592,0.458904109589041,0.651879171057253,0.495443033294511,2324,"tags=22%, list=19%, signal=18%","47/2194/6319/7528/6713/2224/6720/10483/6396/2475/1622/51141/3837/4597"
"WP4148","Splicing factor NOVA regulated synaptic proteins",31,-0.409975035937273,-1.00247106391172,0.472429210134128,0.669375402594136,0.508740568188589,1120,"tags=26%, list=9%, signal=24%","23136/54386/4134/2054/2037/5332/3778/57863"
"WP3915","Angiopoietin Like Protein 8 Regulatory Pathway",117,-0.338410169831958,-0.993316070467651,0.474811083123426,0.67103403074076,0.510001163397879,3310,"tags=30%, list=27%, signal=22%","4216/10062/1977/5293/5601/5606/2309/5595/8503/7068/6655/5286/4023/9064/2889/7249/7786/23433/5170/57521/8660/1432/25759/5602/9252/5563/2308/4215/51422/7067/1326/6567/9020/6196/6517"
"WP3998","Prader-Willi and Angelman Syndrome",30,-0.411344389066711,-0.99937497783942,0.482142857142857,0.67854931993845,0.515712954541858,942,"tags=20%, list=8%, signal=19%","5108/9638/4692/4487/627/894"
"WP229","Irinotecan Pathway",7,-0.563966104721881,-1.0041800478872,0.482578397212544,0.67854931993845,0.515712954541858,2447,"tags=57%, list=20%, signal=46%","1577/9429/8824/1066"
"WP4262","Breast cancer pathway",121,-0.333874367961316,-0.987784535872303,0.485819975339088,0.680261369118099,0.517014150954284,1881,"tags=22%, list=15%, signal=19%","28514/5728/4855/1647/472/51426/83439/23493/81029/25759/10912/1026/6500/3725/4609/10000/2099/4616/3815/3479/2260/7482/8324/2252/2247/2353/5241"
"WP2864","Apoptosis-related network due to altered Notch3 in ovarian cancer",50,-0.381773624922786,-1.00203643891641,0.486251808972504,0.680261369118099,0.517014150954284,1745,"tags=22%, list=14%, signal=19%","7057/4790/308/1026/8870/7185/4092/25/7431/9021/3727"
"WP4357","NRF2-ARE regulation",22,0.371107876406758,0.956254890118954,0.492917847025496,0.686978770969235,0.522119529522504,1798,"tags=27%, list=15%, signal=23%","192111/2048/2932/7965/2730/7525"
"WP311","Synthesis and Degradation of Ketone Bodies",5,-0.605008519773591,-1.01731036140588,0.494661921708185,0.686978770969235,0.522119529522504,2248,"tags=60%, list=18%, signal=49%","3158/5019/38"
"WP3651","Pathways Affected in Adenoid Cystic Carcinoma",56,0.311216213099264,0.972189165724634,0.494773519163763,0.686978770969235,0.522119529522504,1134,"tags=12%, list=9%, signal=11%","29128/672/1111/4602/11200/5591/4613"
"WP4206","Hereditary leiomyomatosis and renal cell carcinoma pathway",19,-0.445557685887425,-0.988327943885214,0.497622820919176,0.689207606973059,0.523813495704396,1638,"tags=32%, list=13%, signal=27%","5162/54583/6194/4780/8452/32"
"WP4286","Genotoxicity pathway",49,-0.376474636301815,-0.991621925685557,0.502890173410405,0.693721025518261,0.527243796707779,1725,"tags=43%, list=14%, signal=37%","84312/10210/11072/23002/91947/79671/10346/9209/9693/1647/6232/80271/1026/1263/5734/7832/1052/29950/3398/59/3708"
"WP2324","AGE/RAGE pathway",63,-0.36423124058568,-0.989016101824279,0.504261363636364,0.693721025518261,0.527243796707779,3305,"tags=38%, list=27%, signal=28%","3958/6774/5601/5595/4313/5321/4478/387/5970/6093/842/4303/5578/4792/6776/4790/1432/3725/3717/4846/2308/6777/3625/5579"
"WP733","Serotonin Receptor 2 and STAT3 Signaling",3,-0.674414811189952,-1.01722002096965,0.504638218923933,0.693721025518261,0.527243796707779,3996,"tags=100%, list=33%, signal=67%","6774/3717"
"WP438","Non-homologous end joining",10,0.474872665082603,0.981626549187628,0.509803921568627,0.699087555814405,0.531322482093411,4169,"tags=50%, list=34%, signal=33%","5591/7518/27434/64421/7520"
"WP1742","TP53 Network",18,-0.443422954343401,-0.974725170329231,0.514423076923077,0.703679962013295,0.53481281551457,2012,"tags=39%, list=16%, signal=33%","1647/472/666/1026/4609/25/596"
"WP3938","miR-222 in Exercise-Induced Cardiac Growth",4,-0.626519846079316,-1.00071201268931,0.517495395948435,0.704809953920274,0.535671635128462,4508,"tags=100%, list=37%, signal=63%","204851/28996/79618"
"WP2868","TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer",5,-0.593999882996221,-0.998799547272615,0.51779359430605,0.704809953920274,0.535671635128462,4229,"tags=80%, list=34%, signal=52%","5594/6774/5595/3716"
"WP2272","Pathogenic Escherichia coli infection",47,-0.372620797969452,-0.967024552169077,0.530791788856305,0.720731987809787,0.547772743917755,2636,"tags=34%, list=21%, signal=27%","387/9475/6093/3688/23643/5578/7846/347733/7280/7454/7100/60/7099/25/2534/84617"
"WP1946","Cori Cycle",14,-0.456007027019577,-0.955450032196747,0.533222591362126,0.722262385365814,0.548935880954447,115,"tags=14%, list=1%, signal=14%","3098/6517"
"WP1403","AMP-activated Protein Kinase (AMPK) Signaling",56,-0.356753713667904,-0.962958345327539,0.535664335664336,0.723800102336688,0.55010458091331,1858,"tags=21%, list=15%, signal=18%","1938/29904/23236/51719/84254/1026/5563/133522/51422/3953/32/6517"
"WP619","Type II interferon signaling (IFNG)",31,0.342459121029187,0.949387836805802,0.537764350453172,0.724869708396733,0.550917505906695,2344,"tags=29%, list=19%, signal=24%","5610/9636/2537/6773/3627/10379/6772/4938/4283"
"WP2447","Amyotrophic lateral sclerosis (ALS)",30,-0.393197626468694,-0.95528680998961,0.540178571428571,0.726356622746186,0.552047594714943,1065,"tags=17%, list=9%, signal=15%","1432/1471/5532/596/5533"
"WP2643","Nanoparticle-mediated activation of receptor signaling",28,-0.398351712590285,-0.955115055652712,0.542042042042042,0.727097557606032,0.552610722102248,2266,"tags=25%, list=18%, signal=20%","3688/3672/1432/5602/374/7094/10000"
"WP1602","Nicotine Activity on Dopaminergic Neurons",11,-0.478741547452283,-0.94261890869481,0.548109965635739,0.733461161744443,0.557447206341967,1403,"tags=55%, list=11%, signal=48%","2770/108/54331/6571/84152/3777"
"WP2332","Interleukin-11 Signaling Pathway",40,-0.373929955938385,-0.953039207151684,0.550578034682081,0.734988508949091,0.558608025042061,1337,"tags=18%, list=11%, signal=16%","2242/3717/2534/3590/596/9021/3572"
"WP3678","Amplification and Expansion of Oncogenic Pathways as Metastatic Traits",17,0.396598575627267,0.944948842893389,0.556410256410256,0.739684727366698,0.562177258116434,1014,"tags=18%, list=8%, signal=16%","7472/7428/10631"
"WP268","Notch Signaling",40,0.324497795656443,0.940833709182506,0.558064516129032,0.739684727366698,0.562177258116434,1485,"tags=18%, list=12%, signal=15%","2648/6868/3066/23385/151636/4854/51107"
"WP4142","Metabolism of Spingolipids in ER and Golgi apparatus",15,-0.444386279064418,-0.949723006436532,0.55810147299509,0.739684727366698,0.562177258116434,2115,"tags=33%, list=17%, signal=28%","2531/7357/64781/166929/256435"
"WP4153","Degradation pathway of sphingolipids, including diseases",8,0.46703712510794,0.933639383001521,0.562200956937799,0.741964285714286,0.56390977443609,4395,"tags=62%, list=36%, signal=40%","2717/2720/10825/4758/3073"
"WP4533","Transcription co-factors SKI and SKIL protein partners",18,-0.421159708669777,-0.925786463573651,0.5625,0.741964285714286,0.56390977443609,1983,"tags=28%, list=16%, signal=23%","6497/7005/4204/7003/26524"
"WP702","Metapathway biotransformation Phase I and II",90,-0.331884947921445,-0.949720526173135,0.573298429319372,0.754411709840693,0.573370100581944,2669,"tags=21%, list=22%, signal=17%","1545/9420/2327/57016/1577/2052/285440/8514/9469/4837/113612/57404/7881/1593/51302/2053/11185/2949/2878"
"WP2261","Signaling Pathways in Glioblastoma",80,0.284174568402245,0.94546236453406,0.580769230769231,0.762431644185199,0.579465433543757,917,"tags=11%, list=7%, signal=10%","898/672/675/1869/1017/1019/5590/2956/4893"
"WP2854","Gene regulatory network modelling somitogenesis ",6,0.489435363281967,0.918443810727671,0.582750582750583,0.763224167479487,0.580067769317489,1965,"tags=33%, list=16%, signal=28%","2043/3280"
"WP205","IL-7 Signaling Pathway",25,-0.392890589566424,-0.925791155991392,0.585329341317365,0.764533379334138,0.581062800177951,3595,"tags=44%, list=29%, signal=31%","3561/5295/6774/5595/2185/3716/6776/3574/4609/2534/6777"
"WP3286","Copper homeostasis",47,-0.358460039965461,-0.930274588823482,0.586510263929619,0.764533379334138,0.581062800177951,1719,"tags=19%, list=14%, signal=17%","4502/4137/5621/3725/4493/261729/2308/79689/6649"
"WP4536","Genes related to primary cilium development (based on CRISPR)",95,0.274731147313717,0.945167793849672,0.588235294117647,0.764982049157691,0.58140379947383,2624,"tags=22%, list=21%, signal=18%","163786/79867/79989/89891/11116/57560/51259/150737/23322/27077/79959/26005/10300/54903/90410/84314/255758/55125/79598/8481/9851"
"WP2583","T-Cell Receptor and Co-stimulatory Signaling",27,-0.389492100945826,-0.924973324646805,0.590361445783133,0.765949042069919,0.582138736135223,3626,"tags=59%, list=30%, signal=42%","1859/926/7535/5133/805/5530/1452/801/5728/5578/4773/4792/940/3702/4790/2534"
"WP231","TNF alpha Signaling Pathway",88,-0.327383221507801,-0.93561042027125,0.594771241830065,0.766208765535931,0.582336131891265,1891,"tags=18%, list=15%, signal=15%","4792/8737/7128/4790/8837/6500/3725/7185/7133/4215/6401/330/1326/6347/9020/3569"
"WP288","NLR Proteins",8,0.456836936854127,0.913248504084587,0.595693779904306,0.766208765535931,0.582336131891265,654,"tags=12%, list=5%, signal=12%","2048"
"WP710","DNA Damage Response (only ATM dependent)",100,-0.324478661041044,-0.93449975341656,0.596103896103896,0.766208765535931,0.582336131891265,3203,"tags=33%, list=26%, signal=25%","5293/5601/2309/8503/324/5934/6655/5286/896/7040/23533/847/4089/387/4791/5527/5728/472/6648/83439/81029/4790/3949/1026/3725/5602/8061/4609/25/10000/7482/596/894"
"WP106","Alanine and aspartate metabolism",7,0.469043983936996,0.908044933716637,0.598130841121495,0.766208765535931,0.582336131891265,621,"tags=14%, list=5%, signal=14%","2571"
"WP4685","Melanoma",63,-0.346530021316886,-0.940951057072465,0.599431818181818,0.766208765535931,0.582336131891265,3203,"tags=38%, list=26%, signal=28%","5293/2113/5595/8503/6655/805/91860/808/801/5728/3791/1647/51426/8649/25759/80243/10912/1026/7414/10000/4286/4616/3815/2353"
"WP1433","Nucleotide-binding Oligomerization Domain (NOD) pathway",32,-0.375012362210511,-0.926942658211487,0.600297176820208,0.766208765535931,0.582336131891265,2399,"tags=22%, list=20%, signal=18%","5970/842/22900/4792/9744/22861/114548"
"WP4586","Metabolism of alpha-linolenic acid",6,0.478060227106553,0.897097941180287,0.601398601398601,0.766208765535931,0.582336131891265,2459,"tags=50%, list=20%, signal=40%","246/3992/9415"
"WP391","Mitochondrial Gene Expression",16,-0.419460147003083,-0.904013949829865,0.601626016260163,0.766208765535931,0.582336131891265,1861,"tags=19%, list=15%, signal=16%","50804/133522/10891"
"WP3633","Caffeine and Theobromine metabolism",1,0.674957188289978,0.914912299488146,0.609147609147609,0.77400865932976,0.588264229017488,3987,"tags=100%, list=33%, signal=67%","7498"
"WP4150","Wnt Signaling in Kidney Disease",27,-0.383594467756489,-0.910967512037407,0.61144578313253,0.775150947037578,0.589132393720371,1730,"tags=19%, list=14%, signal=16%","81029/5602/8322/7482/8324"
"WP254","Apoptosis",80,0.280738859164702,0.934031595771598,0.615384615384615,0.778363189322094,0.591573771097924,1927,"tags=21%, list=16%, signal=18%","835/332/637/3070/1676/3663/7186/8718/1677/317/839/581/56616/3661/8772/27113/10018"
"WP3656","Interleukin-1 Induced Activation of NF-kappa-B",10,0.431076979671557,0.891094895756126,0.620098039215686,0.781173780487805,0.593709884467266,3510,"tags=70%, list=29%, signal=50%","5590/84962/7335/3552/3654/92610/7334"
"WP4537","Hippo-Yap signaling pathway",23,-0.39246252720153,-0.905452646667462,0.620426829268293,0.781173780487805,0.593709884467266,1771,"tags=22%, list=14%, signal=19%","11186/7005/7003/23043/26524"
"WP244","Alpha 6 Beta 4 signaling pathway",33,-0.361285764977268,-0.894834055532944,0.64167916041979,0.806100351184952,0.61265464653996,2636,"tags=24%, list=21%, signal=19%","387/3915/5578/8660/1432/2549/3913/3908"
"WP3646","Hepatitis C and Hepatocellular Carcinoma",44,-0.344975408820757,-0.892324897199057,0.645255474452555,0.807414449465401,0.613653391195441,2231,"tags=30%, list=18%, signal=24%","842/3716/960/4790/1432/1026/5743/3725/2487/4609/3570/330/3569"
"WP699","Aflatoxin B1 metabolism",3,-0.597592161121822,-0.901348399503681,0.645640074211503,0.807414449465401,0.613653391195441,2384,"tags=67%, list=19%, signal=54%","2944/2052"
