Length	Symbol	logFC.L.PvsL	logFC.L.VvsL	logFC.L.VvsP	logCPM	F	PValue	FDR
1291	Gm13889	3.44670871031309	2.95820509465917	-0.488503615653922	5.91792475334915	122.366993748539	1.81993045362828e-08	2.78302692134425e-07
5021	Dpysl5	1.13773092587397	5.94788094865941	4.81015002278544	0.932435836131565	98.1273964608133	1.82115619885037e-08	2.78302692134425e-07
3327	Lmna	1.84393607734719	2.66881566567401	0.824879588326819	10.7523665783494	98.0891491817951	1.82540819639323e-08	2.78678984649367e-07
1646	Plpp2	1.85416435874589	1.38076034118744	-0.473404017558448	6.14074350122474	98.0293581446525	1.83207827451616e-08	2.79421611663139e-07
610	Saa2	-3.1700690312985	-7.01268288083383	-3.84261384953533	7.2366710108587	144.844715653397	1.83386133521531e-08	2.79421611663139e-07
2051	Cndp2	-0.768522477469735	-1.90891328632125	-1.14039080885152	5.52053436944347	97.9489955258271	1.84108771642558e-08	2.8024846451788e-07
1333	Tmem97	-1.788611095228	-2.29340677588496	-0.504795680656957	4.13120391685785	97.8104662529181	1.85673883441803e-08	2.82354854780836e-07
3366	Nek7	-1.01123724521219	1.05563413010361	2.0668713753158	7.32368251941869	97.9078805674559	1.86061393535261e-08	2.82668099524984e-07
2358	Cldn8	-1.63594343431067	-3.10497820911946	-1.46903477480879	6.00137691105897	123.293789501875	1.8824647589708e-08	2.85708978817673e-07
1699	Lurap1l	1.53087471347557	1.89452884585251	0.36365413237694	5.07669900543235	97.4423611601024	1.89908119163585e-08	2.87861816491431e-07
3280	Gabrp	2.0303934629753	4.56265896701125	2.53226550403595	2.58492706627203	100.915783573587	1.90034643817873e-08	2.87861816491431e-07
1861	Lmf1	0.235794087470914	-1.12039070885673	-1.35618479632764	4.99790299225188	97.376461741227	1.90677882733146e-08	2.88072268780346e-07
9489	Rabgap1l	-1.55855166730498	-0.764221785016327	0.794329882288652	5.68504847037307	97.3632015681814	1.9083320922613e-08	2.88072268780346e-07
3193	Gnai1	0.393673020993577	-4.63260409863528	-5.02627711962886	4.96038930937797	121.295152042886	1.90982921559593e-08	2.88072268780346e-07
2126	Dolk	-2.05137888059269	-2.11360925375893	-0.0622303731662407	3.17437403811779	97.343612926839	1.91062933823584e-08	2.88072268780346e-07
607	Saa1	-2.83594131456464	-6.60285986218985	-3.76691854762521	7.41009119039161	143.690279383457	1.91098544599343e-08	2.88072268780346e-07
2243	Dld	-0.756991071166333	-1.30929357669606	-0.552302505529728	6.68593100348126	97.2230472759419	1.92483925603225e-08	2.89880047339788e-07
3705	Capn8	-0.356896265478417	3.18387178704976	3.54076805252817	1.91817648423631	97.2049961203906	1.92697727978378e-08	2.89921644452106e-07
5702	Fam102b	1.48069194540785	2.3664563890601	0.885764443652254	4.65912377799536	97.1738021441479	1.93067845195369e-08	2.90198116349641e-07
5957	Acpp	0.00068318279809259	3.00622741205485	3.00554422925676	4.88026204424237	109.233457623504	1.93333993590761e-08	2.90317931359241e-07
3568	Tnfaip8	-1.55766838801916	0.401424182500503	1.95909257051966	5.07789326464565	97.1044033868205	1.93894217264118e-08	2.90878685090255e-07
1500	AI463229	-2.12026224068771	-4.1560051844184	-2.0357429437307	1.1074598865729	97.0512344367578	1.94530100701019e-08	2.91551754390401e-07
3677	Radil	-1.8711091466296	-6.92397420276121	-5.05286505613161	2.41475444327447	108.505762811366	1.94889911353721e-08	2.91810163423091e-07
3739	Actn1	1.33185573860909	1.64484830091848	0.312992562309382	8.80840294537983	96.8549131810619	1.96899033344197e-08	2.94388164518394e-07
2780	Rbpms	0.461730687634561	2.15610976708976	1.6943790794552	8.37656037236166	96.8474480779826	1.96989768448604e-08	2.94388164518394e-07
3781	Inpp5b	-1.6353185010907	-1.47669441008074	0.158624091009961	4.44551805481431	96.7866262639683	1.97730836782322e-08	2.95212328894949e-07
3476	Rab31	1.72912057401125	1.99111020502523	0.261989631013978	4.42935194467886	96.6765385385119	1.99080391866698e-08	2.96942515531438e-07
1897	Laptm4b	0.118496129682371	1.7782643702145	1.65976824053213	4.37289323964045	96.6327916486828	1.99619637587312e-08	2.97151793108715e-07
3986	Pfkp	1.19293889678573	1.62237723932206	0.429438342536324	6.79186838084098	96.6162324827169	1.99824194793513e-08	2.97151793108715e-07
1919	Cd47	1.19987936414811	-0.178664144420898	-1.37854350856901	5.53008659244515	96.6059436790959	1.99951415677469e-08	2.97151793108715e-07
7232	Slc43a2	1.0320505954755	-1.31732914860459	-2.34937974408009	5.58867996224931	101.716471544293	1.99983996389631e-08	2.97151793108715e-07
4616	Prr36	0.301468133578412	3.18524528778973	2.88377715421132	1.59504296561072	96.534394895365	2.0083871147711e-08	2.98137313166974e-07
5955	Btbd11	-1.66549028687374	-1.08200847992563	0.58348180694811	5.34160437692955	96.4468659032322	2.01930384487178e-08	2.9947237592708e-07
1349	Bag1	-0.89831431701817	-1.41757624038326	-0.519261923365085	6.69351551690639	96.3575528121731	2.03051392067552e-08	3.00848361301229e-07
308	Gm4184	-0.945623380247984	-1.71305429089229	-0.76743091064431	3.9603684775653	96.189218396362	2.05183864002066e-08	3.03718928730055e-07
5321	Plb1	4.4321456072537	4.75965958048525	0.327513973231556	4.36121740518453	118.982116232944	2.06097785910053e-08	3.04668296439145e-07
3258	Efnb1	3.09546810055721	3.0239612834198	-0.0715068171374107	6.19334319193129	112.433223040863	2.06230348275578e-08	3.04668296439145e-07
6620	Pitpnm2	0.583733238268575	2.06809767975257	1.48436444148399	4.32416893472945	96.093030891953	2.06414003127549e-08	3.04668296439145e-07
1436	Susd3	-2.03524116322484	-6.22901152044153	-4.19377035721668	0.869176854304952	96.0779351925937	2.06607835242575e-08	3.04668296439145e-07
4660	Slc41a1	-1.27891744577935	-1.70717593982011	-0.428258494040754	7.89060424528497	96.0544222526962	2.06910166204959e-08	3.04825459616237e-07
5743	Lrrfip1	1.59671501231485	1.26790839384254	-0.328806618472308	6.8868526381387	96.0271330305662	2.07261694831308e-08	3.05054736475721e-07
3104	Scarb1	-0.717288149441163	-2.01604568981283	-1.29875754037166	7.18025205099917	96.0068745874729	2.07523102739845e-08	3.05151062876758e-07
3771	Trim30a	0.557098164919978	3.55290637465176	2.99580820973179	1.71114523702061	95.9217180987785	2.08626112464822e-08	3.06483568236057e-07
2857	Bckdk	-0.827921517967763	-1.58425154386164	-0.756330025893874	5.51100940554964	95.8925547757035	2.0900541550549e-08	3.06751397761686e-07
2082	Tpm4	1.59770283092169	1.92424770722413	0.326544876302438	8.09321445586732	95.8181148611195	2.09977216410475e-08	3.07748614863105e-07
4298	Pdp1	2.30075508916509	2.01518909202927	-0.285565997135816	3.73164716455826	95.8102550726872	2.10080129462805e-08	3.07748614863105e-07
4601	Lrrc75b	-3.21330900250203	-2.05731693867641	1.15599206382562	5.7649174707834	118.326881117306	2.10761124443178e-08	3.0845603663808e-07
4069	Dbndd2	1.45783318197456	2.66246961685098	1.20463643487642	5.01213057394489	99.2052565450887	2.11991758548929e-08	3.09965790058585e-07
2084	Dcn	-0.598123629960725	4.57289329270407	5.1710169226648	7.59428109184836	140.760672236713	2.12465563989174e-08	3.10367144694129e-07
3055	Cavin2	1.49056120354255	2.64656219932877	1.15600099578622	6.50066185405958	99.7017169965803	2.12954688626919e-08	3.10502451555284e-07
802	Coprs	-1.0711879707956	-3.23987925924146	-2.16869128844585	2.32165896711812	95.5909149050987	2.1297576175041e-08	3.10502451555284e-07
6214	Iffo2	0.88235640126054	1.79621120591332	0.91385480465278	7.49982676565102	95.5637198957376	2.13337985861511e-08	3.10502451555284e-07
7275	Col11a1	1.95746215406737	6.93119312176552	4.97373096769815	6.15990516851266	140.646291552659	2.13355781636369e-08	3.10502451555284e-07
2375	Cdhr4	2.83092277903745	-0.725299157284987	-3.55622193632244	1.19873752169621	95.385928300206	2.15723721750652e-08	3.13655443053329e-07
2905	Smap2	1.12073393621886	-0.048968385426282	-1.16970232164514	5.41009178521506	95.3408108353762	2.16334041602147e-08	3.14249411924313e-07
2553	Adss	1.36939155123553	0.955280300710157	-0.414111250525369	6.50820111092176	95.2920824720972	2.16995452548943e-08	3.14916420045866e-07
2607	Zfp979	-1.56470591814058	4.7136329201552	6.27833883829577	1.72341510062956	100.262814179314	2.17548770374163e-08	3.15246931474684e-07
1660	Krt14	4.19320142089485	0.924932522387503	-3.26826889850735	11.1583169340044	116.763339174045	2.17804608742345e-08	3.15246931474684e-07
4868	Tirap	-1.55129655041929	-1.33660488222011	0.21469166819918	4.98248249161645	95.2308045310638	2.17830528041845e-08	3.15246931474684e-07
6439	Plekhh1	0.986945904451182	2.63142765380701	1.64448174935583	3.8754750035022	95.1753366398637	2.18589633571634e-08	3.16051789598652e-07
4662	Frmd6	2.48804880120378	1.59559661255071	-0.892452188653063	7.82306673870447	97.6927176606314	2.19705456545719e-08	3.17370442423928e-07
6055	Scfd2	-0.561757266698399	-1.76863040304247	-1.20687313634407	4.10188213647942	95.0019171891677	2.20982782763011e-08	3.18919730601076e-07
3815	Pcsk7	-0.523485029233076	-1.80148522090146	-1.27800019166839	6.11519577741529	94.9695355380602	2.21432993509401e-08	3.19273571752628e-07
3564	Wfs1	-1.57862772219217	-1.04397483982102	0.534652882371143	4.46867304269708	94.902665081036	2.22366074095206e-08	3.20322340963048e-07
3137	Rps6ka1	-0.939381481885003	-1.72970045648266	-0.790318974597661	6.72926783224614	94.7229300764324	2.24896647050242e-08	3.23668261355487e-07
3760	Ephb6	0.324405818100372	3.85023638858528	3.52583057048491	5.26132973751143	123.765428669671	2.25631407402241e-08	3.24425879599971e-07
2207	Fbxo9	-1.14470207891608	-1.46987817439423	-0.325176095478146	4.85324992305029	94.6279362863354	2.26247559919032e-08	3.25011716149369e-07
6224	Tmem56	-1.0057690134281	2.03140719743719	3.03717621086529	6.22606294956531	124.085500359199	2.26869672238478e-08	3.2560502636844e-07
2909	Tpcn2	-1.98653691723966	-1.51751708544586	0.469019831793806	3.62555423858516	94.5406684069718	2.27496882332416e-08	3.2616479854882e-07
3346	Micall2	0.91387652025434	-0.975738222809627	-1.88961474306397	5.19123216067661	94.5280203350138	2.27678612909432e-08	3.2616479854882e-07
3851	Orai2	1.12426988064406	3.16684145100711	2.04257157036306	2.9457554893107	94.388385227003	2.29696127658966e-08	3.28752582711895e-07
733	Lalba	-3.64388035336767	-5.40514605899657	-1.7612657056289	10.4408077859872	137.833410887172	2.29937111205678e-08	3.28795288860866e-07
3522	Lpar1	-4.44697274558913	-2.64459813694772	1.80237460864141	1.25392729587875	94.2810364501966	2.31261224158192e-08	3.30385301155171e-07
6054	Tut4	0.481106369077228	1.60431643840244	1.12321006932521	5.0227418963751	94.2572763757676	2.31609300850124e-08	3.30579288069489e-07
545	Cox8a	-0.639916471270262	-1.18727178490545	-0.547355313635188	7.28908541160326	94.2019095913116	2.32422759193334e-08	3.31436557340531e-07
2572	N4bp3	2.10623293046681	1.27782381388862	-0.828409116578194	5.13714014506944	94.1802386946929	2.32742051496406e-08	3.31588218289298e-07
1491	Echs1	-0.904774986203801	-1.33255827018876	-0.427783283984964	5.7397974940873	94.0868845691018	2.34123317019253e-08	3.3325121504788e-07
3705	Tollip	1.47723986923925	0.535647685880787	-0.941592183358466	6.96681337184723	93.9861127439383	2.35624991384216e-08	3.35082407838814e-07
3162	Plpp3	-0.82766502596921	1.19546702936317	2.02313205533238	8.17177299473871	93.9285843942716	2.36487258971337e-08	3.36001788020224e-07
7695	Tacc1	-2.44235682521261	-0.120019344499317	2.32233748071329	6.26128839960852	102.629410971612	2.39313616606528e-08	3.39568307336302e-07
3983	Gm16485	0.876187524254578	4.35331667242031	3.47712914816573	2.10797430986285	93.7338279167109	2.39433599701554e-08	3.39568307336302e-07
1659	Gm5414	-3.00380582547902	6.14845689452377	9.15226272000279	2.08666106140922	110.696873074472	2.40303123199286e-08	3.40491377111854e-07
6954	Pik3cg	-0.113829954687598	5.00029118177849	5.11412113646608	1.83905799920566	100.791626738022	2.40758455342841e-08	3.40692925866324e-07
1354	Klk10	2.38521142434209	3.69500035613778	1.30978893179569	3.99986305879296	103.518370183781	2.40882938208851e-08	3.40692925866324e-07
11804	Psd3	-0.764399931836109	-2.04578424857103	-1.28138431673492	5.7776705565636	93.860950433689	2.41573723317095e-08	3.41359892876026e-07
3498	Ank	-1.1142361615587	2.27679115304803	3.39102731460674	5.0666133233659	100.120437372283	2.43738494520696e-08	3.44106603506462e-07
1781	Meis3	1.18568136355349	2.47314193775151	1.28746057419803	3.52653118360883	93.2978050550545	2.4618522496414e-08	3.47246043762825e-07
2291	Zfp385a	-2.29343571727859	0.762165027742745	3.05560074502133	3.97917060271803	93.2666960801915	2.46675293871457e-08	3.476224141327e-07
1414	Kdelr3	-1.60781197754553	-2.15491043171847	-0.547098454172934	3.49177860053136	93.1848867997109	2.47969456017655e-08	3.49130232288149e-07
4655	Prkaa1	1.37511480974704	2.21569304355912	0.84057823381208	4.73568749501715	93.1060725407484	2.49223674061793e-08	3.50579137532994e-07
4118	Nfkb1	1.09697866775377	1.70247061298765	0.605491945233878	7.67847562702617	93.0210742887014	2.50584535640471e-08	3.52175305865831e-07
10075	Mki67	-2.31753870598503	-2.38435715763734	-0.0668184516523135	6.59061456049387	114.647553036405	2.52598610304993e-08	3.54685803396695e-07
1038	Pgp	-1.11325460879879	-2.42707007688759	-1.3138154680888	4.91029625404112	96.4905287619993	2.53975552003593e-08	3.56297954576571e-07
4159	Natd1	0.787549710803265	-0.943933726219693	-1.73148343702296	5.15892348805039	92.6286977972698	2.56979181753753e-08	3.60187202364486e-07
3084	Pigq	-0.874709669458303	-1.41817372958124	-0.543464060122935	5.36408099502756	92.4016290606659	2.60765955347948e-08	3.65166138190489e-07
1894	Khdrbs3	-0.336139456981899	-1.8058315777925	-1.4696921208106	5.90241327416635	92.3681802026703	2.61329212590857e-08	3.65626100490999e-07
4368	Cry2	-0.354904937383522	1.33926664842145	1.69417158580497	4.66607556985566	92.1994863584056	2.64191449189275e-08	3.69076213883247e-07
3446	Mtmr7	-1.10621654898087	3.34974268087174	4.45595922985261	4.49594633671432	134.140887532438	2.64439449843112e-08	3.69076213883247e-07
2209	Cd320	-0.464774242022995	-2.13813242866093	-1.67335818663793	5.57849980334001	94.7886100108492	2.64506200034487e-08	3.69076213883247e-07
1986	Apol10b	-2.06738966263255	-3.44519891210887	-1.37780924947632	3.96219268980443	91.9802214092216	2.67966108901319e-08	3.73569225408356e-07
1510	Gmds	-1.12364564504152	-1.83103581937841	-0.707390174336893	5.02527750522399	91.9327817263592	2.68790974683105e-08	3.74383994433391e-07
3752	Rbm12	1.07803180744809	1.25684614908244	0.178814341634345	6.11011833098014	91.8967087961558	2.69420165595623e-08	3.74925006135392e-07
6016	Ldb3	-1.35559685543556	-2.69437356713003	-1.33877671169446	3.33189174565068	91.7272196591763	2.72399334725176e-08	3.78565251485156e-07
2091	Scfd1	-1.24071580925451	-1.65829295876632	-0.417577149511809	5.24839346301893	91.7202729878736	2.725222494958e-08	3.78565251485156e-07
3421	Pls3	1.83765983367523	1.83281547975446	-0.00484435392077719	7.01631470950809	91.6741339499557	2.73340266519114e-08	3.79363157775013e-07
1889	Lactb2	-1.60892940061342	-1.33520032910171	0.27372907151171	3.39572839234148	91.5398106858802	2.75737958503917e-08	3.82350088140961e-07
5399	Cd2ap	-0.779346270700586	-1.25067915121184	-0.47133288051125	6.74102331441962	91.495581485763	2.76532775883986e-08	3.83111066375927e-07
4122	Inpp4b	-1.93847921829197	-4.90919264253584	-2.97071342424387	2.12896183126698	91.7536894606757	2.76908558908019e-08	3.83290673716948e-07
943	Bik	1.83288004130563	2.87360701162945	1.04072697032382	2.6461893372213	91.3791714709028	2.78637414245802e-08	3.85020558436695e-07
13633	Rreb1	-0.878879262848433	-1.56600148913631	-0.687122226287877	5.83236527480736	91.3783231837909	2.78652818750421e-08	3.85020558436695e-07
3373	Acat1	-0.633742644718751	-1.24299900579198	-0.609256361073228	6.56781446802616	91.3642102728882	2.78909247350938e-08	3.85033226928085e-07
3827	Ldlrad3	1.54127055066873	0.404961371720278	-1.13630917894845	5.18408701338709	91.340081273273	2.79348298859052e-08	3.85297759949792e-07
6613	Wnk2	-0.458417275218463	1.74738915979751	2.20580643501598	4.91918293127475	94.6146975412555	2.81669452606964e-08	3.88155461592535e-07
3663	Rap1gds1	-0.420970693069323	-1.26993515191752	-0.848964458848192	6.18675812735724	91.1438896041624	2.82948042062381e-08	3.89572671175544e-07
3675	Manba	0.711908463263392	1.93909495924193	1.22718649597854	4.02639822856253	91.0655210238245	2.84400936402007e-08	3.91227153856188e-07
2934	Abcb6	-0.60762636066551	-1.61371824838021	-1.0060918877147	4.15885418426903	91.027926202623	2.85100978424504e-08	3.91843992588383e-07
2301	Rnpep	0.834233792855418	1.32454950226761	0.490315709412196	5.74991704225062	90.9576670316283	2.86414605048349e-08	3.93302313034646e-07
3069	Acsf2	0.792022975886623	1.97095265902729	1.17892968314067	3.24616574679522	90.8778762089378	2.87914944445199e-08	3.95014230387722e-07
4828	Lmtk3	0.519300968950512	3.27137609350996	2.75207512455945	4.30189205007171	90.8068622098156	2.89257901721053e-08	3.96507398380302e-07
6454	Kif21a	0.013558429115771	-1.16202051083688	-1.17557893995265	5.7234610009278	90.667825547013	2.91908288702316e-08	3.99788555116312e-07
4587	Xdh	-1.70753323825197	-4.35264176384787	-2.6451085255959	9.68946334393156	115.936576302832	2.92726376823295e-08	4.00556690675954e-07
2762	C1ra	-1.8072880843729	1.08228021244205	2.88956829681495	4.25202156338538	90.5962497087322	2.93283653063055e-08	4.00966904784714e-07
2223	Snap23	-0.49571653871893	-1.33770368207281	-0.841987143353882	5.65106631184101	90.564103877179	2.93903789548329e-08	4.01462264109349e-07
732	Sncg	1.65562745297419	5.05804022499647	3.40241277202228	2.37884017762416	90.50562360904	2.95035847512137e-08	4.02655409067397e-07
1272	Mad2l1bp	-2.21324479069152	-1.98478914370539	0.22845564698613	3.56131415666144	90.4570641991887	2.95979693012701e-08	4.03589823081767e-07
3382	Marveld2	1.47467449038518	1.59534495667325	0.120670466288068	4.60204104089869	90.4159477961667	2.96781601422167e-08	4.04238705422615e-07
3139	Adhfe1	-1.12538889041575	-3.75335713902213	-2.62796824860639	2.21943609303477	90.4060637145196	2.96974748910526e-08	4.04238705422615e-07
7380	Pik3r1	-0.930868141010651	-1.55975539922651	-0.628887258215857	8.33004249704264	90.2854249957082	2.99343941407199e-08	4.0710776031379e-07
